,label,Time,cleaned,Text
1388,1,23/5/20,"['kid', 'get', 'perfect', 'sweet', 'tasty', 'size', 'cholesterol', 'good', 'lot', 'think', 'love', 'chocorooms']",the chocorooms are so good and tasty with no cholesterol!!!  the kids love them and they are a perfect size for them to think they are getting a lot of sweets.
1389,1,22/11/20,"['well', 'natural', 'fruit', 'pretty', 'dont', 'tasty', 'stick', 'even', 'buy', 'like', 'run', 'teeth', 'good', 'soon', 'huge', 'sure', 'box', 'snack', 'plus']","these were pretty tasty! they dont stick in your teeth like other fruit snacks which is a huge plus, but even better they're all natural and good for you. i'll buy them again for sure. soon-- when this box runs out."
1390,1,30/3/20,"['smell', 'often', 'offer', 'fresh', 'something', 'spinach', 'graham', 'preschooler', 'wonderful', 'happy', 'cheerio', 'babyfood', 'seem', 'reach', 'fed', 'snack', 'son', 'stage', 'taste', 'cracker', 'give']",you can smell the spinach! it seems fresh and tastes wonderful. i fed it to my 2nd son when we were on the go during his babyfood stage and gave it to my preschooler as a snack. now both often reach for these as a snack and i'm happy to offer them something other than cheerios or graham crackers when we're on the go.
1391,1,8/7/20,"['overpower', 'acceptable', 'quick', 'young', 'flavor', 'fruit', 'grab', 'door', 'organic', 'easy', 'entire', 'eat', 'highly', 'eater', 'way', 'fruits', 'healthy', 'child', 'recommend', 'love', 'complement', 'help', 'pouch', 'make', 'snack', 'son', 'veggie', 'picky', 'get']",my son loves these pouches. it is a quick and easy way to get fruits and veggies into a picky eater. he loves the flavor and will grab these from me and eat the entire pouch.<br /><br />i love that it is organic and healthy. the fruits overpower the veggies which helps in making the flavor more acceptable to younger children.<br /><br />it is easy to grab on the way out of the door as a quick snack or as a complement to eating out.<br /><br />i highly recommend!
1392,1,4/1/20,"['allergic', 'sadden', 'also', 'come', 'last', 'ago', 'large', 'eaten', 'never', 'toast', 'bread', 'use', 'year', 'though', 'dairy', 'delicious', 'brie', 'found', 'rest', 'spoonful', 'store', 'glaze', 'carry', 'life', 'love', 'deeply', 'saw', 'stuff', 'tub', 'big', 'jar', 'would', 'french', 'wish', 'cracker', 'local']","they used to carry a large jar of this at a local store, but i never saw it again after a few years ago and was deeply saddened. it is delicious with brie on a cracker (though i found out i am allergic to dairy so no more for me!) but it can also be used as a glaze, eaten on french bread, toast or in spoonfuls from the jar! i love this stuff. i only wish it came in a big tub that would last you the rest of your life."
1393,1,30/1/21,"['shoot', 'feel', 'ting', 'find', 'affordable', 'wheat', 'time', 'friend', 'star', 'intolerance', 'something', 'per', 'year', 'wonderful', 'end', 'tell', 'enjoy', 'delicious', 'like', 'cheetos', 'thankful', 'old', 'good', 'first', 'bag', 'could', 'help', 'milk', 'normal', 'daughter', 'severe', 'product', 'taste', 'would', 'since', 'rare', 'give', 'allergy']","this was the first time we've had tings - a friend told us about them and since since they ended up being 2.17 per bag - we gave them a shot.  my daughter has a severe milk intolerance and i have a wheat allergy - and it's rare to find something delicious that we can both have.  my daughter is 2 years old and can now enjoy cheetos just like her friends - and they taste wonderful!  i'm so thankful for products like these that taste good, help us feel normal, and are affordable!  if i could give 6 stars i would!"
1394,0,2/11/20,"['chip', 'like', 'corn', 'give', 'nothing', 'salsa', 'odd', 'taste', 'texture', 'flavor', 'cheese', 'season', 'even', 'people', 'away', 'difficult']","the chips had an odd texture, tasting nothing like a corn chip. the seasoning was more of a salsa flavor than a cheese. it was even difficult to give these away to people"
1395,1,17/10/20,"['portobello', 'well', 'meat', 'bunch', 'day', 'use', 'onion', 'even', 'turn', 'next', 'buy', 'egg', 'leftover', 'noodle', 'could', 'mushroom', 'whole', 'box', 'separately', 'rather', 'vegetarian', 'since', 'fantastic', 'add']","since i'm vegetarian i don't use meat with this, but rather a bunch of portobello mushrooms and a whole onion.  turns out fantastic and the leftovers are even better the next day.  could use a few more noodles in the box, but i just buy egg noodles separately and add a few."
1396,1,22/7/19,"['week', 'two', 'come', 'phillippines', 'large', 'bag', 'though', 'fast', 'even']",i had these when in the phillippines and then when i came had to have some more.  even though this a large bag we go through these fast in about two weeks.
1397,1,2/2/20,"['sugar', 'read', 'sends', 'save', 'continue', 'high', 'fresh', 'maid', 'interview', 'usual', 'sun', 'generous', 'buy', 'much', 'discount', 'less', 'store', 'hopefully', 'seller', 'quality', 'taste', 'review', 'since', 'give', 'bulk', 'code']",much fresher than the usual sun maid i buy at store. less sugar too so they taste at a much higher quality. i will continue to buy these in bulk to save $. hopefully the seller is reading my interview and sends me a code for discount since i gave a generous review
1398,1,4/10/20,"['somewhat', 'transit', 'discontinue', 'also', 'come', 'servings', 'brand', 'find', 'amazon', 'flavor', 'hard', 'plastic', 'bottle', 'standpoint', 'quite', 'break', 'one', 'tasty', 'use', 'try', 'syrup', 'ship', 'nice', 'happy', 'pump', 'much', 'order', 'likely', 'particular', 'less', 'first', 'touch', 'different', 'love', 'perfect', 'happen', 'make', 'macadamia', 'italian', 'product', 'soda', 'give', 'practical']",it's somewhat hard to find a macadamia syrup but i happen to love this particular flavor.  my first order off amazon of a different brand broke and was then discontinued so i gave this one a try and i'm happy i did!  it's quite tasty and comes with a pump which is a nice touch.  there are quite a few servings in each bottle and it's perfect for italian soda.  also from a practical standpoint they are using plastic bottles for the shipped product which makes it much less likely to break in transit.
1399,1,1/4/20,"['delicious', 'right', 'cream', 'chocolate', 'vanilla', 'night', 'raspberry', 'husband', 'arrive', 'blend', 'every', 'since', 'absolutely', 'ice']",this is absolutely delicious! my husband has had it on vanilla ice cream every night since it arrived. just the right blend of chocolate and raspberry.
1400,1,8/5/20,"['whole', 'purchase', 'make', 'ground', 'grinder', 'good', 'oil', 'blueberry', 'flavor', 'send', 'bean', 'tough', 'love', 'get', 'coffee']","i love blueberry coffee... and this was very good... but if you purchase, do not get whole bean, get it ground before they send it. the oils in the flavoring make it tough on some grinders."
1401,1,18/6/20,"['bought', 'thereore', 'melt', 'amazon', 'flavor', 'car', 'purchse', 'chocolate', 'fresh', 'try', 'decide', 'enjoy', 'mix', 'cheap', 'healthy', 'impressed', 'worht', 'really', 'vitacost', 'product', 'lot', 'bulk', 'sso']",i bought this product from vitacost.  i really enjoyed the fresh healthy flavor.  i decided to purchse from amazon because it's in bulk thereore cheaper.  it'sso worht it. i've tried a lot.  this mix really impressed me.  no chocolate to melt in the car.
1402,1,20/8/20,"['exactly', 'color', 'ketchup', 'well', 'organic', 'husband', 'taste', 'texture', 'regular', 'beat', 'flavor', 'heinz', 'love']","my husband and i love this ketchup! to me, the taste is better than the regular heinz ketchup. the color and texture are exactly the same, but the flavor is better. you can't beat organic!!"
1403,1,1/6/21,"['often', 'sodium', 'also', 'dire', 'reduce', 'packet', 'discard', 'every', 'ravage', 'flavor', 'bud', 'spice', 'near', 'meal', 'nutritional', 'stir', 'hand-in-hand', 'day', 'ala', 'level', 'eat', 'little', 'tract', 'broth', 'end', 'price', 'slightly', 'usually', 'egg', 'could', 'consequence', 'spare', 'make', 'digestive', 'great', 'taste', 'would', 'drawback', 'take', 'add', 'give', 'soupy']","the spice and flavor go hand-in-hand, so i usually add all of the flavor packet. i make these slightly soupy, and i often discard a little of the broth to reduce sodium levels + spare my digestive tract from the ravages of my taste buds. also great (and more of a meal) with egg stirred in near the end. i could eat these every day, but alas, that would have dire consequences.<br /><br />taking the nutritional drawbacks as a given, these are 5* for price/flavor."
1404,1,4/7/21,"['come', 'feel', 'fancy', 'min', 'close', 'water', 'time', 'bowl', 'best', 'boil', 'spicy', 'do', 'like', 'less', 'toss', 'really', 'whatever', 'noodle', 'tofu', 'kamaboko', 'actually', 'look', 'make', 'vegie', 'instant', 'take', 'add']","if you like spicy noodles and don't really feel like taking time to make it, this comes really close.  instant noodle at its best!  just boil some water, toss the noodles in, add some vegie, kamaboko, tofu (whatever you like and have)..., that will actually look like a fancy bowl of noodles when you are done in less than 5 mins."
1405,1,5/2/20,"['every', 'heart', 'bore', 'pack', 'claim', 'food', 'hot', 'year', 'ramyun', 'spicy', 'faint', 'buy', 'shin', 'bite', 'love', 'delivers', 'great', 'taste', 'get']","they're not for the faint of heart. i get so bored with most foods that claim to be spicy hot, but shin ramyun delivers. and it's not just hot, it's got great taste. i've been buying them by the 20-pack for years and loving every bite."
1406,1,22/7/19,"['ramen', 'also', 'pyrex', 'well', 'microwave', 'quick', 'water', 'pretty', 'neoguri', 'minimal', 'cook', 'day', 'lol', 'use', 'highly', 'ship', 'none', 'spicy', 'seriously', 'damage', 'buy', 'like', 'way', 'much', 'good', 'deployed', 'choice', 'recommend', 'seafood', 'vertrep', 'stay', 'love', 'speak', 'relatively', 'definitely', 'send', 'would', 'highlight']","this ramen is so good. i also bought the neoguri- also a good choice if you like seafood. i would highly recommend this. it microwaves well, i use pyrex. i'm deployed on a ship and it was sent out here pretty quick (relatively speaking ok? lol) and none of the ramen was damaged during vertrep. it is spicy! definitely seriously spicy. i cook it with minimal water so it stays that way. i love it. will buy again. it's pretty much the highlight of my day."
1407,1,2/2/20,"['enjoy', 'like', 'nice', 'run', 'noodle', 'make', 'texture', 'nose', 'enough', 'spicy']","i enjoy these noodles over most other noodles. it's spicy enough to make my nose run, which i like, and the noodles have a nice texture to them."
1408,1,22/11/20,"['punch', 'ton', 'bold', 'assume', 'deal', 'great', 'knockout', 'set', 'still', 'cup', 'flavor', 'try', 'pack', 'yet', 'coffee']",this is a knockout bold coffee. it is great cup at the 12oz setting with tons of flavor. haven't tried it yet at the 16oz setting but assume it will still pack a flavor punch. great deal in the 50 pack.
1409,1,1/3/20,"['variety', 'morning', 'like', 'bold', 'lecture', 'mom', 'one', 'cart', 'need', 'taste', 'start', 'choose', 'add', 'jump', 'love', 'coffee']",if you like bold taste...then add it to your cart because you will love this coffee. this is one of my variety that i choose on a morning i need a jump start or a lecture from my mom. ha
1410,0,23/11/20,"['add', 'shipment', 'also', 'rottweiler', 'portion', 'like', 'way', 'caned', 'meat', 'case', 'recommend', 'try', 'eat', 'would', 'never', 'ate', 'get', 'pit']","just when i got my shipment i tried it out on my pit but he only ate portion of it and he never ate it after that. so i also tried it on my rottweiler and she does not like it also. the only way they would eat it is if i add some caned meat with it then they would, but that shouldn't be the case. so i don't recommend."
1411,1,5/4/21,"['confident', 'well', 'melt', 'lemon', 'say', 'rarely', 'though', 'tell', 'mouth', 'eater', 'delicious', 'cooky', 'thse', 'gluten', 'able', 'difference', 'tht', 'product', 'version', 'taste', 'amount', 'right', 'would', 'give']","rarely can i say that a gf product tastes better than the gluten version.  thse cookies do, though.  melt in your mouth delicious, and just the right amount of lemon.  i am confident tht if you gave these to gluten eaters, they would not be able to tell the difference."
1412,1,27/4/20,"['right', 'sweet', 'cooky', 'easily', 'chocolate', 'order', 'month', 'melt', 'taste', 'little', 'fantastic', 'cooler']","these little cookies taste fantastic! not too sweet, just right....chocolate melts easily, so we will be ordering these in the cooler months only"
1413,1,8/3/21,"['also', 'component', 'chocolate', 'trace', 'list', 'tasty', 'section', 'pleasure', 'good', 'may', 'intolerant', 'milk', 'whole', 'coating', 'great', 'forgo', 'product', 'contain', 'powder', 'otherwise', 'ingredient', 'lactose', 'advisory', 'allergy']","this product is very tasty but if you are also lactose intolerant, better forgo the pleasure.  milk is not listed on the allergy advisory (may contain traces of...) but the ingredients section lists whole milk powder as a component of the chocolate coating.  otherwise, it's a great product."
1414,1,30/1/20,"['variety', 'like', 'another', 'soup', 'fix', 'order', 'great', 'easy', 'set', 'husband', 'blend', 'different', 'quickly', 'expectation', 'good', 'tasty', 'beyond', 'even']","this was beyond my expectations.  the variety was a great blend of different soups and so easy to fix.  even my husband liked them.  i quickly ordered another set, because it was so good.  tasty and easy"
1415,0,22/7/19,"['cooky', 'sugar-free', 'stick', 'bad', 'sugar', 'terrible', 'taste', 'regular', 'free', 'merengue', 'normally', 'texture', 'non', 'love', 'problem']","i love regular merengue cookies and i normally don't have a problem with sugar free, but these cookies had a terrible taste and worse texture.  stick to the non sugar-free."
1416,1,2/2/20,"['perfect', 'quite', 'caffeinated', 'nicely', 'autumn', 'pumpkin', 'night', 'overall', 'lovely', 'flavor', 'afternoon', 'highly', 'tea', 'drink', 'spice', 'real', 'late']","this tea has the real flavor of pumpkin.  it is nicely spiced and perfect for an autumn afternoon.  it is quite highly caffeinated so i do not drink it late at night.  but overall, a lovely tea."
1417,1,2/9/20,"['along', 'fondant', 'easy', 'good', 'taste', 'always', 'smooth', 'get', 'work']",this fondant was very smooth and easy to work with along with having a good taste.  you don't always get good taste in fondant.
1418,1,26/1/21,"['extra', 'suppose', 'dry', 'tasty', 'definitely', 'need', 'good', 'jerky', 'pretty', 'go', 'flavor', 'last', 'thru', 'pack', 'though', 'fast', 'even', 'chewy']",definitely a very good jerky - not dry or chewy at all. very tasty - did not need any extra flavoring. we went thru the 8 packs pretty fast even though they were supposed to last a while...
1419,1,9/1/21,"['popcorn', 'delicious', 'much', 'air', 'well', 'popper', 'weekend', 'taste', 'find', 'store', 'use', 'anything', 'able']",we use this popcorn in an air popper on the weekends. it is delicious and tastes much better than anything we have been able to find in the stores.
1420,1,30/7/21,"['popcorn', 'diverticulitis', 'heavy', 'flavor', 'anything', 'calories', 'boy', 'hull', 'mush', 'miss', 'many', 'tasty', 'oil', 'due', 'base', 'small', 'tiny', 'little', 'sprinkle', 'turn', 'buy', 'way', 'amaze', 'butter', 'family', 'really', 'love', 'spray', 'season', 'hulless', 'flood', 'tried', 'cooking', 'disappoint', 'look', 'air', 'hardly', 'pop', 'taste', 'lot', 'review', 'disappear', 'get']","i was looking for a hulless popcorn (due to my diverticulitis, boy do i miss popcorn) and tried this based on the reviews. i was disappointed that this has way to many hulls for me (the hulls do not disappear or get so small) but the flavor of the popcorn is amazing, very very tasty, my family loves it so i will buy it again.  we air popped it, sprayed it with a little cooking oil and sprinkled some popcorn flavored seasoning ""butter.""  hardly any calories but lots of taste :) they are tiny when they pop so you really should not flood it with anything heavy or it will turn to mush."
1421,1,30/10/20,"['remover', 'bought', 'also', 'yogurt', 'waterproof', 'dry', 'offer', 'item', 'coconut', 'health', 'scalp', 'sit', 'food', 'soft', 'shampoo', 'mascara', 'leave', 'suffer', 'minute', 'oil', 'small', 'use', 'wonderful', 'benefit', 'shiny', 'morning', 'oatmeal', 'buy', 'put', 'massage', 'store', 'dog', 'flakey', 'everything', 'love', 'coat', 'let', 'hair', 'great', 'taste', 'amount', 'local', 'bulk']","i bought this from my local health food store, it has a wonderful coconut taste. i use it in everything from my morning oatmeal  to yogurt. i put some in my dogs food and their coats have been so shiny and soft. i also suffer from a dry flakey scalp so i massage a small amount into my hair and let it sit for 30 minutes before i shampoo it out, it leaves my hair so soft and shiny. it is a great waterproof mascara remover too. i will be buying this item in bulk! i love all the benefits coconut oil has to offer."
1422,1,3/8/20,"['item', 'bud', 'flavor', 'hop', 'quite', 'top', 'say', 'best', 'hot', 'eat', 'zippy', 'perhaps', 'strong', 'love', 'almond', 'freshness', 'taste', 'lot', 'expect']","these almonds are the best. i love the tasted but was not quite as zippy or strong as i had hoped. i do eat lots of hot items so perhaps my taste buds are expecting more. having said that, the flavor and freshness is tops."
1423,1,29/1/21,"['time', 'flavoring', 'order', 'great', 'future', 'product', 'first', 'company', 'fast', 'def']",this was my first time ordering from this company. they're fast and a great product. will def be ordering more flavorings in the future.
1424,1,24/10/21,"['olive', 'love', 'bit', 'pricey', 'general', 'great', 'colavita', 'product', 'oil', 'fast', 'delivery', 'ship', 'price']",this is a great olive oil. great price.  i love colavita products in general.<br />delivery was fast. shipping was a bit pricey.
1425,1,24/10/21,"['however', 'buy', 'sure', 'cheap', 'much', 'sweet', 'great', 'product', 'name', 'describe', 'case', 'store', 'really', 'would', 'perfectly']","this is a really great product, not sweet at all. the name describes it perfectly. however i am not sure why it is $40 a case. i would buy it in the store. much cheaper"
1426,1,16/10/21,"['week', 'dessert', 'mistaken', 'anyone', 'substitute', 'granny', 'pack', 'smith', 'treat', 'time', 'say', 'tasty', 'eat', 'three', 'enough', 'unhealthy', 'good', 'strong', 'apple', 'different', 'taste', 'otherwise', 'texture', 'purchasing']","this has a strong granny smith apple taste. i eat apples all the time, so if anyone says otherwise they are mistaken. same texture, just a different and better taste. now i'm purchasing three packs a week because it taste so good. tasty enough to substitute an unhealthy dessert for this tasty treat."
1427,1,24/10/21,"['although', 'bunch', 'question', 'great', 'alternative', 'shelf', 'fill', 'still', 'good', 'grocery', 'store', 'flavor', 'ingredient', 'chemical']","very good flavor and not filled with a bunch of chemicals. although there are still questions about some of the ingredients, it is a great alternative to what's on the shelf in the grocery store."
1428,1,25/9/21,"['also', 'chicken', 'anyone', 'spice', 'cost', 'cook', 'gift', 'tasty', 'steak', 'nice', 'boring', 'raspberry', 'must', 'love', 'along', 'effective', 'sauce', 'make', 'chipotle', 'otherwise', 'twist', 'add']",a must for anyone who loves to cook.  this sauce along with the raspberry chipotle are so tasty and add a nice twist to spice up otherwise boring chicken and steak. also makes a nice and cost effective gift.
1429,1,19/10/21,"['morning', 'delicious', 'bold', 'grove', 'without', 'roast', 'bitterness', 'dark', 'taste', 'square', 'every', 'drink', 'enjoy', 'coffee']","the coffee has a bold without bitterness taste.  it is very delicious. i enjoy drinking grove square coffee, dark roast every morning."
1430,1,20/10/21,"['true-gluten', 'lasagne', 'base', 'free', 'try', 'use', 'regular', 'seriously', 'price', 'pleasant', 'delicious', 'like', 'much', 'change', 'good', 'usually', 'seem', 'really', 'noodle', 'spaghetti', 'sure', 'expensive', 'product', 'worth', 'surprise']","i wasn't too sure about trying this product because the price seemed too good to be true-gluten free products are usually so much more expensive. what a pleasant surprise! we really liked it, we really liked it! seriously, this product is worth a try. i used it for a base for lasagne and for a change from the regular spaghetti noodles. delicious!"
1431,1,19/10/21,"['marshmallow', 'another', 'without', 'calorie', 'goody', 'find', 'think', 'serve', 'two', 'crave', 'fan', 'fluff', 'break', 'chocolate', 'want', 'try', 'eat', 'graham', 'pb2', 'anyway', 'splurge', 'like', 'thrill', 'yum', 'bank', 'spread', 'sugary', 'love', 'sweet', 'glad', 'sometimes', 'together', 'satisfies', 'cracker', 'sandwich']","i just found pb2 and pb2 with chocolate and i am thrilled.  i love sugary goodies but i'm not a fan of calories and i don't like chocolate.  i thought i'd try pb2 with chocolate anyway and i'm so glad i did!  eating a serving or two of pb2 with chocolate satisfies my sweet craving without breaking my calorie bank!  sometimes, when i want to splurge, i spread some pb2 with chocolate on a graham cracker, spread some marshmallow fluff on another and sandwich them together! yum!"
1432,1,15/6/21,"['also', 'amaze', 'chocolate', 'healthy', 'great', 'indulgence', 'wedge', 'dip', 'plus', 'regular', 'use', 'animal', 'apple', 'pb2', 'cracker', 'love']",the chocolate pb2 is just as amazing as the regular pb2 - plus a healthy indulgence. i love to use it as a dip for animal crackers! also great on apple wedges.
1433,1,4/8/21,"['help', 'coco', 'protien', 'like', 'prefer', 'great', 'day', 'product', 'pb2', 'powder', 'taste', 'mask', 'use', 'flavor', 'try', 'every', 'shake']",this product tastes great. i use it in my protien shakes to help mask the tastes of some of the flavors i have tried and do not like. with the pb2 i now like the taste of the shakes and use this every day. i prefer the pb2 with coco powder but both products taste great.
1434,1,4/8/21,"['receipes', 'order', 'good', 'review', 'go', 'website', 'really', 'get']",i order this because of the other reviews.  it is really good.  went to their website to get more receipes.
1435,1,18/7/21,"['anymore', 'quick', 'pretty', 'content', 'use', 'decide', 'receive', 'price', 'soooo', 'online', 'happy', 'order', 'store', 'carry', 'check', 'look', 'purchase', 'expensive', 'reasonable', 'wal-mart', 'local', 'customer', 'able']",i used to purchase these at my local wal-mart but they do not carry them anymore and when i looked at other stores they were soooo expensive.<br />i decided to check online and was able to order them at a reasonable price and received them pretty quick.<br />now i am a happy and content customer
1436,1,18/10/21,"['delighted', 'pound', 'sent', 'www', 'amazon', 'com', 'say', 'formaggio', 'http', 'collection', 'igourmet', 'excellent', 'needless', 'href', 'b000c0248e', 'cucina', 'cheese', 'cooking', 'daughter', 'italian', 'product', 'del']","i sent this collection of italian cheeses to my daughter and needless to say she was delighted. they were excellent!! <a href=""http://www.amazon.com/gp/product/b000c0248e"">formaggio del cucina (italian cooking cheeses  2 pound) by igourmet.com</a>"
1437,0,15/6/21,"['like', 'much', 'mud', 'well', 'wake', 'blend', 'taste', 'bitter', 'drink', 'really', 'earthly']","this blend is bitter and does taste earthly  like drinking mud?  really, it is the wake up blend is much better"
1438,1,4/8/21,"['come', 'overpower', 'keurig', 'house', 'punch', 'one', 'still', 'nice', 'pleasure', 'mine', 'hate', 'resuse', 'strong', 'favorite', 'whatever', 'k-cups', 'mother', 'kind', 'dark', 'make', 'knock', 'taste', 'guess', 'coffee']","this is one of my favorite kinds of coffee for my keurig. it has a nice dark taste that is not overpowering while still being strong. my mother hates strong coffee and when she comes to my house she will resuse one of these k-cups after i've made mine to knock the punch out. whatever your pleasure, i guess!"
1439,1,8/6/21,"['delicious', 'bold', 'black', 'great', 'blend', 'go', 'think', 'drink', 'flavor', 'love', 'coffee']","for those of you who drink coffee black, i think you are going to love this blend of coffee. it is very delicious and has a great bold flavor."
1440,1,15/6/21,"['okay', 'like', 'dont', 'tazo', 'friuty', 'ove', 'one', 'favs', 'tart', 'really', 'tea', 'love', 'sweeten']",i love tazo teas i dont really like friuty ones but this one is okay it is tart so i have to over sweeten it its not one ove my favs
1441,1,4/8/21,"['chip', 'like', 'actually', 'cereal', 'corn', 'remind', 'order', 'sweetness', 'rather', 'flake', 'little', 'breakfast', 'spice', 'thin', 'fry']","i like this and will order again.  just a little spice and sweetness.  the corn flakes are actually fried, so they remind me of a thin corn chip rather than breakfast cereal."
1442,1,25/9/21,"['whole', 'like', 'shell', 'box', 'make', 'recipe', 'taste', 'mac', 'kraft', 'flavor', 'family', 'yummy', 'cheese', 'love', 'even', 'velveeta']",the whole family (even those who are not gf) loves the flavor of this mac & cheese.  tastes like the kraft velveeta cheese & shells. we made the recipe on the box which was yummy.
1443,1,19/10/21,"['week', 'popcorn', 'popular', 'brand', 'find', 'dried', 'large', 'close', 'natural', 'month', 'day', 'lovely', 'cob', 'fresh', 'start', 'use', 'stale', 'year', 'mention', 'process', 'several', 'cheap', 'run', 'kernals', 'order', 'india', 'store', 'tree', 'love', 'place', 'actually', 'look', 'night', 'upon', 'stumble', 'pop', 'taste', 'right', 'though']","i love popcorn.  we have popcorn about 4 nights a week. i started out looking for popcorn on the cob as i had that this year and it was lovely, and then stumbled upon india tree.  it's the closest that i can find to the dried on the cob popcorn and i love it. it is so fresh and natural tasting.  i've been using it for several months and ran out the other day and had to use a popular store brand.  though the kernals popped up larger, the taste was stale and processed...not to mention, the india tree popcorn is actually cheaper than the store brand.  i'm placing my order for more india tree right now!"
1444,1,4/9/21,"['although', 'sweet', 'rice', 'craving', 'tasty', 'cake', 'taste', 'crumbly', 'lunch', 'definately', 'little', 'simple', 'would', 'enough', 'get', 'stave']","although a little crumbly, these are very tasty for a rice cake. i would definately get them again. simple taste, but sweet enough to stave off an after lunch craving."
1445,1,31/8/21,"['sodium', 'total', 'calorie', 'trans', 'fat', 'cholesterol', 'sugar', 'extra', 'saturate', 'easy', 'vegetable', 'per', 'delicious', 'rice', 'fiber', 'usually', 'potassium', 'cup', 'serving', 'protein', 'carbs', 'perfect', 'pouch', 'make', 'vegetarian', 'add']","this rice is delicious, vegetarian and easy to make. i usually add some extra vegetables to it, but other than that, it's perfect just as it is.<br /><br />* calories 200 (1 cup/145g) (2 servings per pouch)<br />* total fat 2.5g (no saturated or trans fat)<br />* cholesterol 0mg<br />* sodium 830mg<br />* potassium 125mg<br />* total carbs 41g (fiber 1g) (sugar 1g)<br />* protein 4g"
1446,1,9/10/21,"['refresh', 'buy', 'brand', 'want', 'fresh', 'taste', 'good', 'deliver', 'regular', 'try', 'review', 'amazon', 'basis', 'short', 'get']",very fresh tasting and refreshing.<br />better than any other brand i have tried.<br />a good buy if you get it delivered on a regular basis.<br />short reviews not wanted by amazon.
1447,1,15/6/21,"['totally', 'brand', 'disappointed', 'coconut', 'flavor', 'monthly', 'say', 'many', 'sign', 'try', 'nirvana', 'delivery', 'nutty', 'reluctantly', 'different', 'mildly', 'sweet', 'great', 'taste', 'refreshing']","after trying many different brands and being totally disappointed, i reluctantly tried taste nirvana.  it tasted great.  refreshing, not too sweet and mildly nutty, coconut flavor.  signed up for monthly delivery - that says it all."
1448,0,4/8/21,"['like', 'fan', 'cream', 'bowl', 'much', 'literally', 'sweet', 'vanilla', 'melt', 'big', 'taste', 'eat', 'ice', 'love']","if you like vanilla, you will love this. i am not a big fan of vanilla, and this literally tastes like i am eating the melted vanilla ice cream out of a bowl. much too sweet for me."
1449,1,15/6/21,"['bring', 'packet', 'weekend', 'cheer', 'water', 'away', 'easy', 'buying', 'use', 'customize', 'buy', 'cheap', 'result', 'trip', 'yield', 'less', 'consistent', 'store', 'love', 'make', 'definitely', 'husband', 'strength', 'bulk']",my husband loves these. they are easy to make and yield consistent results. easy to customize the strength by just using more or less water. we bring a few packets when we go away on weekend trips. buying in bulk here is definitely cheaper than buying at the store. cheers!
1450,1,4/8/21,"['well', 'item', 'amazon', 'com', 'flavor', 'co-worker', 'many', 'one', 'stand', 'world', 'sample', 'enjoy', 'delicious', 'blend', 'recommend', 'timothy', 'k-cups', 'stock', 'italian', 'rich', 'fantastic', 'coffee']","as we sample many flavors of k-cups from amazon.com, a few stand out and timothy's world coffee, italian blend stood out. it has a fantastic flavor. rich and delicious. i recommended it to one of my co-workers and they enjoyed it as well. this will be one of my stock items from now on."
1451,1,15/6/21,"['also', 'soy', 'well', 'lack', 'dissolve', 'water', 'meal', 'provide', 'surprised', 'time', 'shake', 'excite', 'mix', 'difficult', 'regiment', 'advice', 'trainer', 'pleasingly', 'admit', 'protein', 'milk', 'powder', 'fill', 'taste', 'add', 'though', 'get', 'daily']",i'll admit on the advice of my trainer i was not excited about adding protein shakes to my daily regiment. i was pleasingly surprised by the taste though. it's difficult to get the powder to dissolve in water but mixing it with soy milk and shaking it up did well for me. it also fills me up for a time between meals while providing me the protein i was lacking.
1452,1,4/8/21,"['buy', 'worthy', 'consider', 'value', 'return', 'reasonable', 'buying', 'rise', 'glad', 'good', 'hike', 'large', 'price', 'cost']","i'm glad i bought these before the price rose from $14.78 to $24.82.  they're good, but not worthy of such a large price hike. if the cost returns to a reasonable value i'll consider buying them again."
1453,1,1/10/21,"['love', 'chance', 'also', 'cooky', 'smoothe', 'make', 'great', 'separation', 'definitely', 'taste', 'butter', 'peanut', 'use', 'texture', 'lots', 'take', 'price', 'turn']","took a chance on this peanut butter because it was a great price.  turns out it's also great tasting too.  and i used it to make cookies, loved the smoothe texture, no separation and definitely lots of peanuts."
1454,1,1/7/18,"['also', 'chicken', 'wonder', 'teaspoon', 'burger', 'come', 'brand', 'dry', 'coconut', 'yummy', 'fry', 'whip', 'stir', 'market', 'second', 'thank', 'month', 'one', 'best', 'suffer', 'oil', 'beat', 'use', 'eat', 'skin', 'receive', 'price', 'even', 'winter', 'do', 'shea', 'apply', 'order', 'cold', 'far', 'good', 'especially', 'butter', 'love', 'work', 'everyday', 'disappoint', 'vitacost', 'look', 'purchase', 'hair', 'great', 'stuff', 'value', 'veggie', 'taste']","i purchased this to use on my hair and it has done wonders for my hair. i purchased other brands after i purchased this brand and by far it's the best. i also eat a teaspoon of this everyday and it taste so yummy. if you are looking for coconut oil that tastes great and works wonders for your hair all at a good price, then this is the one for you. you will not be disappointed.<br /><br />i just received my second order of vitacost coconut oil. i love this stuff. i now use it for stir frying veggies, frying up burgers, i even fried chicken with this oil and it came out great. this brand by far beats all the other brands on the market in value and taste. and if you suffer from dry skin especially during the cold winter months, just whip this with some shea butter and apply to your skin. your skin will thank you for it"
